0.0047;0;0.05;0;0;0.3;0;0.1;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.01;0.01;0.1;0;0.01;0;0;0;0.01;0.01;1
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.039;0.039;0.1;0;0.003;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.04;0.04;0.1;0;0.003;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.041;0.041;0.1;0;0.005;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.042;0.042;0.1;0;0.002;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.043;0.043;0.1;0;0.002;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.044;0.044;0.1;0;0.002;0;0.005;0.005;0.095;0.095;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.045;0.045;0.1;0;0.002;0;0.004;0.004;0.096;0.096;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.046;0.046;0.1;0;0.002;0;0.004;0.004;0.096;0.096;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.047;0.047;0.1;0;0.002;0;0.004;0.004;0.096;0.096;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.048;0.048;0.1;0;0.002;0;0.004;0.004;0.096;0.096;2
0;0;0.05;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.049;0.049;0.1;0;0.002;0;0.004;0.004;0.096;0.096;2
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.013;0.006;0;0.045;0.019;0.042;0.009;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.014;0.006;0;0.046;0.02;0.043;0.009;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.002;0.006;0;0.047;0.001;0.002;0.011;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.003;0.006;0;0.048;0.002;0.004;0.01;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.004;0.006;0;0.049;0.003;0.006;0.01;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.005;0.006;0;0.05;0.004;0.008;0.01;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.006;0.006;0;0.051;0.005;0.01;0.01;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.001;0.007;0;0.052;0.001;0.002;0.012;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.007;0.007;0;0.053;0.006;0.011;0.011;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.007;0.006;0;0.054;0.007;0.013;0.011;0.002;0;0.1;0.1;0;0;3
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0.007;0.007;0;0.055;0.005;0.009;0.011;0.002;0;0.1;0.1;0;0;3
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.059;0.059;0.1;0;0.002;0;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.06;0.06;0.1;0;0.002;0;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.061;0.061;0.1;0;0.002;0;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.075;0.062;0.062;0.1;0;0.002;0;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.06;0.063;0.063;0.1;0;0.002;0;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.001;0.064;0.1;0;0.1;0.003;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.002;0.065;0.1;0;0.05;0.003;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.003;0.066;0.1;0;0.033;0.003;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.004;0.067;0.1;0;0.025;0.003;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.005;0.068;0.1;0;0.02;0.003;0;0;0;0;4
0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0.001;0.069;0.1;0;0.1;0.004;0;0;0;0;4
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.004;0.054;0;0.22;0.002;0.001;0.013;0.023;0;0.001;0;0.045;0.1;5
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.002;0.055;0;0.221;0.001;0;0.013;0.023;0;0.001;0;0.045;0.1;5
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.004;0.054;0;0.222;0.002;0.001;0.013;0.023;0;0.001;0;0.045;0.1;5
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.002;0.055;0;0.223;0.001;0;0.013;0.024;0;0.001;0;0.046;0.1;5
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.004;0.054;0;0.224;0.002;0.001;0.013;0.024;0;0.001;0;0.046;0.1;5
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.002;0.055;0;0.225;0.001;0;0.014;0.024;0;0.001;0;0.046;0.1;5
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.004;0.054;0;0.226;0.002;0.001;0.014;0.025;0;0.001;0;0.046;0.1;5
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.002;0.054;0;0.227;0.001;0;0.014;0.025;0;0.001;0;0.047;0.1;5
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.003;0.053;0;0.228;0.002;0.001;0.014;0.025;0;0.001;0;0.047;0.1;5
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.002;0.054;0;0.229;0.001;0;0.014;0.026;0;0.001;0;0.047;0.1;5
0.0001;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.003;0.053;0;0.23;0.002;0.001;0.014;0.026;0;0.001;0;0.047;0.1;5
0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086;0.1;0.007;0.1;0;0.255;0.001;0;0.009;0;0;0;0;0.005;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087;0.1;0.007;0.1;0;0.255;0.001;0;0.01;0;0;0;0;0.006;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088;0.1;0.006;0.1;0;0.255;0.001;0;0.01;0;0;0;0;0.006;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088;0.1;0.006;0.1;0;0.255;0.001;0;0.011;0;0;0;0;0.007;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089;0.1;0.006;0.1;0;0.255;0.001;0;0.011;0;0;0;0;0.007;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089;0.1;0.005;0.1;0;0.255;0.001;0;0.011;0;0;0;0;0.007;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0.1;0.005;0.1;0;0.255;0.001;0;0.012;0;0;0;0;0.008;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0.1;0.005;0.1;0;0.255;0.001;0;0.012;0;0;0;0;0.008;0.1;6
0;0;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091;0.1;0.005;0.1;0;0.255;0.001;0;0.013;0;0;0;0;0.009;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091;0.1;0.004;0.1;0;0.255;0.001;0;0.013;0;0;0;0;0.009;0.1;6
0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092;0.1;0.004;0.1;0;0.255;0.001;0;0.013;0;0;0;0;0.009;0.1;6
