0; 0; 0.12; 0.07; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.112; 0.01; 0.1; 0.1; 0; 0; 0.009; 0.006; 0; 0.014; 0.01; 0.071; 0.021; 0.007; 0; 0.1; 0.1; 0; 0;0.3
0; 0; 0.12; 0.07; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.113; 0.011; 0.1; 0.1; 0; 0; 0.01; 0.006; 0; 0.015; 0.011; 0.073; 0.02; 0.007; 0; 0.1; 0.1; 0; 0;0.3
0; 0; 0; 0; 0.00215; 0.45076; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00162; 0.04528; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.001; 0.001; 0.1; 0; 0.1; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00236; 0.01228; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0.002; 0.002; 0.1; 0; 0.05; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00233; 0.02032; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.003; 0.003; 0.1; 0; 0.033; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.00486; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.003; 0.003; 0; 0; 0; 0; 0.1; 0; 0; 0.004; 0.004; 0.1; 0; 0.025; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00238; 0.01282; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.004; 0.004; 0; 0; 0; 0; 0.1; 0; 0; 0.005; 0.005; 0.1; 0; 0.02; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00235; 0.01337; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.005; 0.005; 0; 0; 0; 0; 0.1; 0; 0; 0.006; 0.006; 0.1; 0; 0.017; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00234; 0.01364; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.006; 0.006; 0; 0; 0; 0; 0.1; 0; 0; 0.007; 0.007; 0.1; 0; 0.014; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.01295; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.007; 0.007; 0; 0; 0; 0; 0.1; 0; 0; 0.008; 0.008; 0.1; 0; 0.012; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00181; 0.0545; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.008; 0.008; 0; 0; 0; 0; 0.1; 0; 0; 0.009; 0.009; 0.1; 0; 0.011; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00184; 0.00124; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0.01; 0.01; 0.1; 0; 0.01; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00185; 0.0902; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.011; 0.011; 0.1; 0; 0.009; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.01295; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0.012; 0.012; 0.1; 0; 0.008; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00181; 0.0545; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.013; 0.013; 0.1; 0; 0.008; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00236; 0.01228; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.003; 0.003; 0; 0; 0; 0; 0.1; 0; 0; 0.014; 0.014; 0.1; 0; 0.007; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00233; 0.02032; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.004; 0.004; 0; 0; 0; 0; 0.1; 0; 0; 0.015; 0.015; 0.1; 0; 0.007; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00238; 0.01282; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.005; 0.005; 0; 0; 0; 0; 0.1; 0; 0; 0.016; 0.016; 0.1; 0; 0.006; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00235; 0.01337; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.006; 0.006; 0; 0; 0; 0; 0.1; 0; 0; 0.017; 0.017; 0.1; 0; 0.006; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00234; 0.01364; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.007; 0.007; 0; 0; 0; 0; 0.1; 0; 0; 0.018; 0.018; 0.1; 0; 0.006; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.00486; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.008; 0.008; 0; 0; 0; 0; 0.1; 0; 0; 0.019; 0.019; 0.1; 0; 0.005; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00185; 0.0902; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0.02; 0.02; 0.1; 0; 0.005; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00184; 0.00124; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.021; 0.021; 0.1; 0; 0.005; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00181; 0.0545; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0; 0; 0.1; 0; 0; 0.022; 0.022; 0.1; 0; 0.005; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.01295; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002; 0.002; 0; 0; 0; 0; 0.1; 0; 0; 0.023; 0.023; 0.1; 0; 0.004; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00236; 0.01228; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.003; 0.003; 0; 0; 0; 0; 0.1; 0; 0; 0.024; 0.024; 0.1; 0; 0.004; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00233; 0.02032; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.004; 0.004; 0; 0; 0; 0; 0.1; 0; 0; 0.025; 0.025; 0.1; 0; 0.004; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00239; 0.00486; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.005; 0.005; 0; 0; 0; 0; 0.1; 0; 0; 0.026; 0.026; 0.1; 0; 0.004; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00238; 0.01282; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.006; 0.006; 0; 0; 0; 0; 0.1; 0; 0; 0.027; 0.027; 0.1; 0; 0.004; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00235; 0.01337; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.008; 0.008; 0; 0; 0; 0; 0.1; 0; 0; 0.029; 0.029; 0.1; 0; 0.003; 0; 0; 0; 0; 0;0.0
0; 0; 0; 0; 0.00215; 0.45076; 0; 0; 0; 0; 0; 0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.004; 0; 0; 0; 0; 0.1; 0; 0.05; 0.03; 0.03; 0.1; 0; 0.003; 0; 0; 0; 0; 0;0.0
0; 0; 0.14; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.001; 0.001; 0; 0; 0.1; 0.1; 0.1; 0; 0; 0.171; 0.062; 0.027; 0.002; 0.001; 0.003; 0.001; 0; 0.029; 0.002;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.004; 0.002; 0; 0; 0.1; 0.1; 0.05; 0.05; 0; 0.174; 0.002; 0.001; 0.003; 0.002; 0; 0.001; 0; 0.03; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.006; 0.002; 0; 0; 0.1; 0.1; 0.033; 0.05; 0; 0.176; 0.002; 0.001; 0.003; 0.003; 0; 0.001; 0; 0.031; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.008; 0.002; 0; 0; 0.1; 0.1; 0.025; 0.05; 0; 0.178; 0.002; 0.001; 0.004; 0.004; 0; 0.001; 0; 0.032; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.009; 0.001; 0; 0; 0.1; 0.1; 0.011; 0.056; 0; 0.179; 0.001; 0.001; 0.004; 0.005; 0; 0.001; 0; 0.032; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.01; 0.002; 0; 0; 0.1; 0.1; 0.02; 0.05; 0; 0.18; 0.002; 0.001; 0.004; 0.006; 0; 0.001; 0; 0.033; 0.1;0.2
0; 0; 0.15; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.011; 0.001; 0; 0; 0.1; 0.1; 0.009; 0.055; 0; 0.181; 0.001; 0.001; 0.005; 0.006; 0; 0.001; 0; 0.033; 0.1;0.2
0.0001; 0; 0.15; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.012; 0.002; 0; 0; 0.1; 0.1; 0.017; 0.05; 0; 0.182; 0.002; 0.001; 0.005; 0.007; 0; 0.001; 0; 0.034; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.013; 0.001; 0; 0; 0.1; 0.1; 0.008; 0.054; 0; 0.183; 0.001; 0.001; 0.005; 0.007; 0; 0.001; 0; 0.034; 0.1;0.2
0; 0; 0.16; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.015; 0.001; 0; 0; 0.1; 0.1; 0.007; 0.053; 0; 0.185; 0.001; 0.001; 0.006; 0.008; 0; 0.001; 0; 0.035; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.017; 0.001; 0; 0; 0.1; 0.1; 0.006; 0.053; 0; 0.187; 0.001; 0.001; 0.006; 0.009; 0; 0.001; 0; 0.035; 0.1;0.2
0.0001; 0; 0.18; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.021; 0.002; 0; 0; 0.1; 0.1; 0.01; 0.052; 0; 0.191; 0.002; 0.001; 0.007; 0.011; 0; 0.001; 0; 0.037; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.022; 0.001; 0; 0; 0.1; 0.1; 0.005; 0.055; 0; 0.192; 0.001; 0.001; 0.008; 0.011; 0; 0.001; 0; 0.037; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.023; 0.002; 0; 0; 0.1; 0.1; 0.009; 0.052; 0; 0.193; 0.002; 0.001; 0.008; 0.012; 0; 0.001; 0; 0.037; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.024; 0.001; 0; 0; 0.1; 0.1; 0.004; 0.054; 0; 0.194; 0.001; 0.001; 0.008; 0.012; 0; 0.001; 0; 0.038; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.025; 0.002; 0; 0; 0.1; 0.1; 0.008; 0.052; 0; 0.195; 0.002; 0.001; 0.008; 0.013; 0; 0.001; 0; 0.038; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.026; 0.001; 0; 0; 0.1; 0.1; 0.004; 0.054; 0; 0.196; 0.001; 0.001; 0.009; 0.013; 0; 0.001; 0; 0.038; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.027; 0.002; 0; 0; 0.1; 0.1; 0.007; 0.052; 0; 0.197; 0.002; 0.001; 0.009; 0.014; 0; 0.001; 0; 0.039; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.028; 0.001; 0; 0; 0.1; 0.1; 0.004; 0.054; 0; 0.198; 0.001; 0.001; 0.009; 0.014; 0; 0.001; 0; 0.039; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.029; 0.002; 0; 0; 0.1; 0.1; 0.007; 0.052; 0; 0.199; 0.002; 0.001; 0.009; 0.015; 0; 0.001; 0; 0.039; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.03; 0.001; 0; 0; 0.1; 0.1; 0.003; 0.053; 0; 0.2; 0.001; 0; 0.009; 0.015; 0; 0.001; 0; 0.04; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.031; 0.002; 0; 0; 0.1; 0.1; 0.006; 0.052; 0; 0.201; 0.002; 0.001; 0.009; 0.015; 0; 0.001; 0; 0.04; 0.1;0.2
0; 0; 0.05; 0.06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.034; 0.001; 0; 0; 0.1; 0.1; 0.003; 0.053; 0; 0.204; 0.054; 0.026; 0.01; 0.017; 0; 0.001; 0.004; 0.041; 0.093;0.2
0; 0; 0.07; 0.06; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.035; 0.001; 0; 0; 0.1; 0.1; 0.003; 0.054; 0; 0.205; 0.001; 0; 0.01; 0.017; 0; 0.001; 0; 0.041; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.037; 0.002; 0; 0; 0.1; 0.1; 0.005; 0.054; 0; 0.207; 0.002; 0.001; 0.011; 0.018; 0; 0.001; 0; 0.042; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.038; 0.001; 0; 0; 0.1; 0.1; 0.003; 0.055; 0; 0.208; 0.001; 0; 0.011; 0.018; 0; 0.001; 0; 0.042; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.039; 0.002; 0; 0; 0.1; 0.1; 0.005; 0.054; 0; 0.209; 0.002; 0.001; 0.011; 0.019; 0; 0.001; 0; 0.042; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.045; 0.001; 0; 0; 0.1; 0.1; 0.002; 0.056; 0; 0.215; 0.001; 0; 0.012; 0.021; 0; 0.001; 0; 0.044; 0.1;0.2
0.0001; 0; 0.12; 0.08; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.046; 0.002; 0; 0; 0.1; 0.1; 0.004; 0.054; 0; 0.216; 0.002; 0.001; 0.012; 0.021; 0; 0.001; 0; 0.044; 0.1;0.2
0; 0; 0.12; 0.05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.047; 0.001; 0; 0; 0.1; 0.1; 0.002; 0.055; 0; 0.217; 0.001; 0; 0.012; 0.022; 0; 0.001; 0; 0.044; 0.1;0.2
